,SCLC-A,SCLC-A2,SCLC-N,SCLC-P,SCLC-Y
Trim56,0.014671348638624184,0.021405392211207765,0.004965064903847915,0.01682272979074093,0.027122162137715875
Trim68,0.009162818533280118,0.02728767507613303,0.012213756260174671,0.01570466182218053,0.02281841443394024
Trim9,0.02279784688542756,0.03371157381295584,0.03678887163277226,0.014490072680691178,0.008411091845977636
Trip10,0.015184995474495679,0.020637898311039515,0.01694927027431628,0.025555523484473548,0.04112336315150669
Trit1,0.046222667300320715,0.03846915258286278,0.043336481944791054,0.04822162278350864,0.024667516526521775
Tro,0.03654324319165471,0.01938639459827414,0.03598406058715781,0.019680514362462587,0.017841641391201236
Trpm4,0.005910379277351871,0.010166136051879694,0.011726066451432867,0.011814221309215793,0.028565107103075364
Trpm8,0.02700587221165563,0.03377666965431107,0.00812560340043989,-0.0017292005973271888,0.002542960291743259
Tshz1,0.029366330863290855,0.02536698840550004,0.024834006298807977,0.02888474047368401,0.01135284816668139
Tspan1,0.012008922737760601,0.03803177166825747,0.004898571806078272,0.00026642672868893455,0.014861238841425317
Tspan12,0.012875058003472061,0.034043922841086954,0.019202030133524783,0.02058386508155544,0.019094904154260094
Tspan13,0.04049670693112844,0.039303334058204575,0.04509324092782214,0.04643375353389125,0.020082557077860108
Tspan18,0.0057288414057382366,0.00291009190989404,0.029853241368176537,0.002798292606633145,0.011707748009525194
Tspan5,0.02218653773956842,0.01227338278000958,0.033074995356822796,0.02860222977850581,0.011741827330523806
Tspan7,0.03204477620344785,0.018226547459179235,0.044368501979352125,0.02517672731674171,0.00425649968311492
Tspan8,0.00784537082702505,0.03662847364966894,-0.0016794627826917105,0.008263524533852026,0.010568451007517842
Tspo,0.02093135543688708,0.030729233998493064,0.036896182506325724,0.04481297899992401,0.04217611198911233
Tstd1,0.0436668399453499,0.04243678142052021,0.03434289525693522,0.0499530632578203,0.02958142496402642
Ttc39a,0.011952649920767135,0.030145343902492718,0.0148555369917677,0.01910771089092797,0.006189570794836422
Ttc7b,0.030252296837507263,0.01846997341156599,0.041997315733515624,0.032931464370795686,0.02712532141940771
Tub,0.022363344273004678,0.0076737615293715495,0.03143530184684815,0.021698680727714376,0.01693724189379098
Tuba1a,0.07482803462221554,0.05598858155372923,0.07314929764565332,0.06027226358268542,0.04602726485707682
Tuba4a,0.024995034349354118,0.03803449893041489,0.047837700823720755,0.039279662317772315,0.01708496408637369
Tubb2b,0.058384653671276675,0.04637746632117084,0.056240158711698796,0.058273750401627876,0.025906389304520914
Tubb3,0.057191576660055705,0.03840375142330042,0.055058523506644745,0.047791435507309674,0.038849983134107
Tubb6,0.027091776052270904,0.02253845589634136,0.03695976604936097,0.02191158723043564,0.05331406463681916
Tusc3,0.04498127604814152,0.048233888541122184,0.03928072840387454,0.04145237780060416,0.03442495280699024
Txnip,0.046736905271151846,0.041590168546856945,0.039868035094511485,0.04377677416617309,0.021795265313905295
Tyro3,0.018469935453332077,0.011085303922515567,0.03317693249880487,0.026566565515955966,0.027642500717140916
Uaca,0.016224532744970488,0.016383968371765707,0.01554761767627415,0.03026016335320493,0.031783855992465616
Ube2l6,0.03488011880316374,0.027216580760924508,0.02136444113321373,0.024747182385944644,0.03813782234787936
Ube2ql1,0.026042417149223385,0.027911903519973826,0.011611523275768221,0.025056819810598933,0.0010703398374645459
Ucp2,0.041776922719362036,0.04972645839408888,0.04303097745632725,0.055036060252253334,0.033780716786410404
Unc13a,0.026828292833169877,0.025143153548041194,0.033676273418316145,0.014561505151086099,0.008348632918406656
Unc5a,0.022087821152680275,0.01812456114754679,0.03192890237643285,0.002696123763030475,0.0045541605533270186
Unc93b1,0.008723150876225903,0.024115538442430588,0.011108513421013589,0.02565088306696925,0.0259406040217846
Upp1,0.0066344222280131804,0.019036642711095158,0.010925972535672698,0.017752349833052815,0.03311124969209164
Usp18,0.025659239165506654,0.03319025226176058,0.017131393993062776,0.033702999717688836,0.01606754085261338
Usp41,0.028752711572197616,0.0394795077853123,0.020385540204597034,0.03840087086547448,0.018005844034905086
Utrn,0.023135460493015406,0.028239922302504925,0.005484454396591295,0.027618005949317348,0.028702464741529207
Vamp8,0.014139266599072877,0.03168246125077304,-0.0013552624982366857,0.052456506195955335,0.02076690180208088
Vangl1,0.020413966173466355,0.025762116495866686,0.015589578335784391,0.018959690345666125,0.028397780016294585
Vangl2,0.034506883568708846,0.01039029159039161,0.030023665156538308,0.029037313405232308,0.010539622472565041
Vash1,0.027138840596197342,0.012400637703154563,0.030160546933440585,0.010107092647015143,0.017100129517094886
Vcl,0.02264233498380293,0.02444087981373002,0.02545605267092512,0.036627944446847124,0.043923354530012886
Vgf,0.017418742489130324,0.028615695846989503,0.024622519668661882,0.005623684068888156,0.015040537167045814
Vil1,0.004830791855772329,0.021079015416696153,0.0005921628480277187,0.04067107811065286,-0.002456491973646839
Vim,0.012221338211451166,0.008914281862834108,0.026241024758187573,0.029994120889629567,0.070432114463785
Vwa5a,0.006557412341037879,0.025699423239038535,0.00976371837923997,0.00904504309564673,0.015985833887855537
Wfdc2,0.04141923576273568,0.046934940568515424,0.010270074201165585,0.026362175412404255,0.01665921206316033
Wipi1,0.015168741951411779,0.025065922578171886,0.02049574800817345,0.017121245138667276,0.030811897237686015
Wls,0.032540717027405595,0.040909621493362004,0.029150158436294486,0.025984525102727116,0.03548312640680254
Wnk2,0.029670277326017243,0.026958775941660962,0.029058403491525064,0.029936609445915183,0.011691132194523515
Wtip,0.004527457372703378,0.0008147069525774401,0.004728905445571777,0.009804115228248445,0.02705291147431762
Wwc2,0.010182512101687849,0.009581210759007593,0.012232622420219216,0.029231102317582185,0.028805919156219002
Wwtr1,0.005781078651676321,0.0081041984833719,0.004100076698912705,0.015395385611619803,0.039893517579445356
Xkr7,0.02490300529426035,0.0221001786236884,0.03133233934222984,0.010093250100934063,0.0002981067916600536
Yap1,0.0046125313833977315,0.0010910007856347712,0.002197907752775708,0.02185364355308951,0.04227881415138352
Ybx3,0.017563825513322084,0.026353691072454454,0.025009873957257102,0.06837141713674628,0.054380888020243816
Ypel1,0.029621355126472564,0.017192381263561585,0.0216266628179739,0.012037415360523652,0.011623953507208533
Ypel3,0.03503257608488026,0.03356062673381847,0.03078381001045943,0.03526756385822203,0.016518674502156556
Zbtb7c,0.01653432099454243,0.026489540487666954,0.008124132626049588,-0.0007454683400167923,0.005961634195535093
Zc4h2,0.01039507237703329,0.00131268083732783,0.017050777128826307,0.02439380746163903,0.026848642881604254
Zdhhc22,0.01572156903078572,0.010089127148940592,0.03766445875148269,-0.004042940812248902,0.0067895087430529695
Zeb1,0.018816813350366335,0.010423421539948179,0.031739881676268955,0.0003386645073089497,0.029235182854932856
Zfp36,0.010083159762993902,0.018144858935968664,0.00855319969489758,0.020024448145339428,0.02626093186695088
Zfp36l1,0.011831545453906576,0.014731758671940012,0.0029972693484006632,0.025996959012370084,0.05260108468827754
Zic2,0.03830798304396913,0.022175520249656654,0.028658158638500863,0.008133127974784013,0.008767421709798603
Zic5,0.029581152842386025,0.016193010490016948,0.020157950960622152,0.005452583937506327,0.004542308816343702
Zmat4,0.02965115652098,0.029147937115438657,0.012004790671301089,0.0007217576322414619,0.007493027594169572
Znf217,0.02318398479099143,0.005272801420661491,0.020248280902225663,0.02853243616875287,0.04542528469825817
Znf253,0.029518462835849493,0.022870413085334943,0.019303154245418234,0.020659663969834468,0.009871144220747037
Znf320,0.03029867590839255,0.023212625557327855,0.016479120894312558,0.031929100358743925,0.013599656332298577
Znf385a,0.03089837056953741,0.022406438009353265,0.0320770870747778,0.0282267900715283,0.012945126643677434
Znf704,0.03427304715922078,0.020726837203667376,0.02370704966853649,0.016032501727496255,0.011396922358539821
Znf711,0.0376181500894604,0.023199262685193952,0.03588863423335986,0.022345332649979517,0.018242950731832085
Znf880,0.02600370775334318,0.02435488030864176,0.015101659202912083,0.03173072562689293,0.011928098583951833
Zscan18,0.041206221649583354,0.024187461639003368,0.03030589360791697,0.032840204057740775,0.021408339202947945
Zscan31,0.01614347003563221,0.031249348316659726,0.013049293506898948,0.01657317441495084,0.015287692351153204
Zyx,0.013721606679518933,0.011557165575015403,0.03073818337897029,0.021376703119901346,0.05051572231109017
