Feature Name,1,2,3,4,5
TPO,,,,,1.0
TPR,1.0,1.0,,,
TPRG1,1.0,,,,
TPRKB,1.0,,,,
TPRN,,,,1.0,
TPST2,1.0,,,,
TPT1,1.0,,,,
TPX2,,,1.0,,
TRA2A,,1.0,,,
TRA2B,,,,,1.0
TRABD,,,1.0,,
TRABD2A,1.0,,,,
TRABD2B,1.0,,,,
TRADD,1.0,,,,
TRAF1,,,,1.0,
TRAF3,1.0,1.0,1.0,,
TRAF3IP2,,,,1.0,
TRAF4,,1.0,,,
TRAF6,,,,1.0,
TRAFD1,,,,,1.0
TRAIP,1.0,,,,
TRAM1,1.0,,,,
TRAM2,1.0,1.0,,,
TRAP1,,,1.0,,
TRAPPC3,,,,1.0,
TRAPPC9,,,,1.0,
TRDMT1,1.0,1.0,,,
TRDN,,,,,1.0
TREM1,,,,1.0,
TRERF1,,,1.0,,
TREX1,,,,1.0,
TREX2,,,1.0,,
TRIB1,,1.0,,,
TRIM10,,1.0,,,
TRIM14,1.0,,,,
TRIM15,,1.0,,,
TRIM16,,1.0,,,
TRIM16L,1.0,,1.0,,
TRIM17,,1.0,,,
TRIM21,1.0,,,1.0,
TRIM22,1.0,,,,
TRIM24,,,,,1.0
TRIM25,1.0,1.0,,,
TRIM33,,,,,1.0
TRIM34,1.0,,,,
TRIM36,,,,,1.0
TRIM38,,,,1.0,
TRIM41,1.0,,,,
TRIM44,,,,1.0,
TRIM45,1.0,,,,
TRIM47,1.0,,,,
TRIM5,1.0,,,,
TRIM56,1.0,,,1.0,
TRIM58,,1.0,,,
TRIM59,1.0,,,,
TRIM6,1.0,,,,
TRIM65,,,1.0,,
TRIM67,,,1.0,,
TRIM68,,,,1.0,
TRIM69,,,,,1.0
TRIM7,1.0,,1.0,,
TRIM71,,1.0,,,
TRIM72,,,,1.0,
TRIM8,1.0,,,,
TRIM9,,,1.0,1.0,
TRIML2,1.0,,,,
TRIO,,,1.0,,
TRIOBP,1.0,,,,
TRIP10,1.0,,,,
TRIP12,1.0,,,,
TRIP4,1.0,,,,
TRIP6,1.0,,,,
TRIT1,,,,1.0,
TRMT1,,,1.0,,
TRMT10C,,1.0,,,
TRMT112,1.0,,,,
TRMT13,,1.0,,,
TRMT1L,,1.0,,,
TRMT2A,,1.0,,,
TRMT2B,,,,1.0,
TRMT44,1.0,,,,
TRMT5,,,1.0,,
TRMT61A,,,1.0,,
TRNAU1AP,,,,,1.0
TRNT1,1.0,,,,
TRPC4AP,,1.0,,,
TRPM4,1.0,,,,
TRPM5,,1.0,,,
TRPM7,1.0,1.0,,,
TRPS1,,,1.0,,
TRPV6,,1.0,,,
TSC1,1.0,,,,
TSC22D3,,,1.0,,
TSC22D4,1.0,,,,
TSEN15,,1.0,,,
TSEN2,,1.0,,,
TSG101,,,,1.0,
TSGA10,,,,,1.0
TSHR,,,1.0,,
TSHZ2,,,,1.0,
TSHZ3,1.0,,,,
TSKU,1.0,1.0,,,
TSNAX,,1.0,,,
TSPAN1,,,,1.0,
TSPAN15,,,,1.0,
TSPAN17,1.0,,,,
TSPAN18,,,1.0,,
TSPAN3,,,,,1.0
TSPAN32,,1.0,,,
TSPAN33,,1.0,1.0,,
TSPAN4,1.0,,,,
TSPAN5,,,1.0,,
TSPAN7,,,1.0,,
TSPAN8,,,,1.0,
TSPAN9,,,1.0,,
TSPO,1.0,,1.0,,
TSPY2,,,1.0,,
TSPYL4,,,,,1.0
TSR1,,1.0,1.0,,
TSSK4,1.0,,,,
TST,1.0,,,,
TSTA3,,1.0,,,
TTBK1,,,,,1.0
TTBK2,,,1.0,,
TTC1,1.0,,,,
TTC12,,,,1.0,
TTC13,,,,,1.0
TTC16,,,1.0,,
TTC22,,,,1.0,
TTC23,1.0,,,,
TTC27,1.0,,,,
TTC28,,,1.0,,
TTC31,1.0,,,,
TTC32,,,,1.0,
TTC38,1.0,1.0,,,
TTC5,,,1.0,,
TTC6,,,,1.0,
TTC7A,1.0,,,,
TTC7B,,,1.0,,
TTC9,,,,,1.0
TTC9B,,,,,1.0
TTF2,,,1.0,,
TTI2,,,,,1.0
TTLL10,,,,1.0,1.0
TTLL12,,1.0,1.0,,
TTLL2,,,1.0,,
TTLL4,,1.0,,,
TTLL7,,,1.0,,
TTLL8,,,,1.0,
TTYH2,,,1.0,,
TUBA1A,,,,,1.0
TUBA4A,,,1.0,,
TUBB,,,1.0,,
TUBB3,,,,,1.0
TUBB4A,1.0,,1.0,,
TUBB6,1.0,,1.0,,
TUBD1,1.0,1.0,,,
TUBE1,,,1.0,,
TUBG2,1.0,,,,
TUBGCP2,1.0,,,,
TUFT1,,,,1.0,
TULP1,,1.0,,,
TULP3,1.0,,,,
TUSC1,,,,,1.0
TVP23B,1.0,,,,
TWF1,1.0,,,1.0,
TWF2,1.0,,,,
TWIST1,1.0,,,,
TWIST2,1.0,,1.0,,
TWISTNB,1.0,,,,
TWSG1,1.0,,,,
TXK,,,,1.0,
TXLNG,,,1.0,,
TXN,1.0,,,,
TXNDC12,1.0,,,1.0,
TXNDC15,1.0,,,,
TXNDC17,1.0,,,,
TXNDC2,1.0,,,,
TXNDC5,1.0,1.0,,,
TXNDC9,1.0,,,,
TXNRD1,1.0,,,,
TXNRD2,1.0,,,,
TYK2,1.0,,,,
TYMP,1.0,,,,
TYRO3,1.0,,1.0,,
TYSND1,1.0,,,,
TYW3,1.0,,,,
TYW5,,1.0,,,
U2AF1,,1.0,1.0,,
U2SURP,,1.0,1.0,,
UACA,1.0,,,,
UAP1,1.0,,,,
UBA1,,,1.0,,
UBA3,1.0,,,,
UBA5,,,1.0,,
UBA52,,,1.0,,
UBA6,,1.0,,,
UBA7,1.0,,,1.0,
UBAC1,,,,1.0,
UBASH3A,,1.0,,,
UBC,1.0,,,,
UBD,,,,1.0,
UBE2A,,,,,1.0
UBE2E1,,1.0,,1.0,
UBE2E3,,,,,1.0
UBE2G1,1.0,,1.0,,
UBE2G2,,,1.0,,
UBE2J1,1.0,,,,
UBE2L3,1.0,,,,
UBE2L6,,,,1.0,
UBE2O,,1.0,1.0,,
UBE2Q2,1.0,,,,
UBE2T,,,1.0,,1.0
UBE2V1,1.0,1.0,,,
UBE3A,,,,,1.0
UBE3D,,1.0,,,
UBE4A,,1.0,,,
UBE4B,1.0,,,,
UBL4A,,1.0,,,
UBL4B,,,,,1.0
UBL7,,,1.0,,
UBLCP1,1.0,,,,
UBP1,1.0,,,,
UBQLN4,,,1.0,,
UBR1,,,1.0,,
UBR2,1.0,,,,
UBR4,1.0,,,,
UBR5,,1.0,,,
UBR7,,,,,1.0
UBTD1,1.0,,,,
UBTD2,,,,,1.0
UBTF,,1.0,,,
UBXN10,,,,1.0,
UBXN11,,,,1.0,
UBXN2A,,1.0,,,
UBXN4,,,,1.0,1.0
UBXN7,,,,,1.0
UCHL3,,1.0,,,
UCHL5,,1.0,,,
UCK1,,,,,1.0
UCK2,,,1.0,,
UCKL1,,,1.0,,
UCN2,1.0,,,,
UCN3,,,,1.0,
UCP3,,,,,1.0
UEVLD,1.0,,,1.0,
UFL1,,1.0,,1.0,
UFSP2,1.0,,,,
UGCG,,,,1.0,
UGDH,,1.0,,,
UGGT2,1.0,,,,
UGP2,1.0,1.0,,1.0,
UGT3A1,,,1.0,,
UGT3A2,,1.0,,,
UHRF1BP1L,,,,,1.0
UIMC1,1.0,,1.0,,
ULBP3,1.0,,,,
ULK3,,,1.0,,
UNC119,,,1.0,,
UNC119B,,,,,1.0
UNC13A,,,1.0,,
UNC45A,1.0,,,,
UNC50,,,,1.0,
UNC5A,,,1.0,,
UNC79,,,1.0,,
UNC93B1,1.0,1.0,,1.0,
UNG,,,,,1.0
UNKL,1.0,,,1.0,
UPF2,1.0,,,,
UPF3A,,,,,1.0
UPF3B,,,,,1.0
UPK3A,,,,1.0,
UPK3B,1.0,,,,
UPP1,1.0,,,,
UQCRB,1.0,,,,
UQCRC1,1.0,,,,
UQCRC2,,,1.0,,
UQCRFS1,1.0,,1.0,,
URB1,1.0,,1.0,,
UROD,1.0,,1.0,,
UROS,1.0,,,,
USB1,1.0,,,,
USO1,1.0,,,,
USP1,,,,,1.0
USP10,,,1.0,,
USP11,,,1.0,,1.0
USP16,,,,,1.0
USP18,,,,1.0,
USP19,1.0,,,,
USP20,,,,1.0,
USP25,1.0,1.0,,,
USP27X,,,,1.0,
USP28,,1.0,,,
USP3,,,1.0,,
USP30,,,,,1.0
USP31,,,1.0,,
USP32,1.0,,,,
USP33,,,,,1.0
USP34,1.0,,,,
USP35,,1.0,,,
USP4,1.0,,,,
USP40,1.0,,,1.0,
USP41,,,,1.0,
USP42,,1.0,,,
USP48,,,,,1.0
USP49,,,,,1.0
USP5,,,1.0,,
USP53,,1.0,,,
UTP14A,,,1.0,,
UTP15,1.0,,,,
UTP18,,,1.0,,
UTP20,1.0,,,,
UTP3,1.0,,,,
UTP6,,1.0,,,
UVRAG,,1.0,,,
UXS1,1.0,,,,
VAMP1,1.0,,1.0,,
VAMP3,1.0,,,,
VAMP5,,1.0,,1.0,
VAMP7,1.0,,,,
VAMP8,,1.0,,1.0,
VANGL1,1.0,,,1.0,
VARS,,,1.0,,
VASH2,,,1.0,,
VASN,1.0,1.0,,,
VASP,1.0,,,,
VAT1,1.0,,,,
VAV1,,1.0,,1.0,
VAV2,,,,1.0,
VAV3,,,1.0,,
VBP1,,,,,1.0
VCAM1,1.0,,,,
VCL,1.0,1.0,,,
VCP,1.0,,,,
VCPIP1,,,,1.0,
VDAC1,1.0,1.0,,,
VDAC2,1.0,1.0,,,
VDR,,1.0,,,
VEGFB,,,,1.0,
VEGFC,1.0,1.0,,,
VEZF1,,,,,1.0
VGLL2,1.0,1.0,,,
VGLL3,,,,,1.0
VGLL4,,1.0,,,
VIL1,,1.0,,,
VIM,1.0,,,,
VIPAS39,,,1.0,,
VMAC,,,,1.0,
VMP1,1.0,,,,
VOPP1,,,,,1.0
VPREB3,,,1.0,,
VPS11,,1.0,,,
VPS13A,,,,1.0,
VPS13B,1.0,,,,
VPS13D,1.0,,,,
VPS18,1.0,,,,
VPS25,,1.0,,,
VPS26A,1.0,1.0,,,
VPS33B,1.0,,,,
VPS36,,,1.0,,
VPS37B,,1.0,,,
VPS37C,,,,1.0,
VPS37D,,,1.0,,
VPS72,,,,,1.0
VRK1,,,1.0,,
VRK2,1.0,1.0,,,
VSIG10,,,,1.0,
VSIG10L,1.0,,,,
VSNL1,,1.0,,,
VSTM1,1.0,,,,
VSTM2A,,,,1.0,
VSX2,,,1.0,,
VTCN1,,1.0,,,
VTI1B,,,1.0,,
VWA3B,,,,1.0,
VWA5A,,,,1.0,
VWA7,,,,1.0,
VWA8,,,1.0,,
VWC2,,,1.0,,
VWC2L,,,,1.0,
VWCE,,,1.0,,
WARS2,,,1.0,,
WASF1,,,1.0,,
WASF3,,,1.0,,
WBP1L,1.0,,,,
WBP4,1.0,,,,
WDFY2,,,1.0,,
WDHD1,,1.0,,,
WDPCP,,1.0,,,
WDR1,1.0,,,,
WDR11,1.0,1.0,,,
WDR12,,1.0,1.0,,
WDR18,1.0,,1.0,,
WDR20,,,1.0,,
WDR26,1.0,,,,
WDR3,,1.0,1.0,,
WDR31,,,,1.0,
WDR4,1.0,1.0,1.0,,
WDR41,1.0,,,,
WDR43,1.0,1.0,1.0,,
WDR47,,,1.0,,1.0
WDR49,,,,1.0,
WDR53,,,,,1.0
WDR55,1.0,,,,
WDR59,,,1.0,,
WDR66,,,,,1.0
WDR70,,,1.0,,
WDR73,1.0,,,,
WDR74,,1.0,1.0,,
WDR75,,,1.0,,
WDR76,,,,,1.0
WDR77,1.0,,,,
WDR81,1.0,1.0,,,
WDR83,,,1.0,,
WDR89,,,1.0,,
WDR92,1.0,,,,
WDSUB1,,,,1.0,
WDTC1,,,,1.0,
WEE1,,,,,1.0
WEE2,,,,,1.0
WFDC2,,,,1.0,
WFIKKN1,,,,1.0,
WFIKKN2,,,1.0,,
WFS1,1.0,,,,
WHAMM,1.0,,,,
WIPF1,,,1.0,,
WLS,,,,1.0,
WNT10A,,,1.0,,
WNT10B,1.0,,1.0,,
WNT11,,,,1.0,
WNT16,,,,1.0,
WNT2B,1.0,,,,
WNT3,,,1.0,,
WNT3A,1.0,,,,
WNT4,,,1.0,,
WNT5B,,,1.0,,
WNT9A,,,,1.0,
WRAP73,,,,,1.0
WRNIP1,,1.0,,,
WSB2,,,,1.0,
WSCD2,,,1.0,,
WT1,1.0,1.0,,,
WTIP,1.0,,,,
WWC1,,,,1.0,
WWC2,1.0,1.0,,,
WWOX,,,,,1.0
WWP1,,,,1.0,
WWTR1,1.0,,,,
XAB2,,,1.0,,
XAF1,1.0,,,,
XBP1,,,,1.0,
XIAP,,,,1.0,
XK,,1.0,,,
XKR7,,,1.0,,
XPC,1.0,,,1.0,
XPNPEP1,,,1.0,,
XPO5,,,1.0,,
XPO6,,,1.0,,
XRCC2,,,1.0,,
XRCC3,,,1.0,,
XRCC4,1.0,,,,
XRCC6,,,1.0,,
XRRA1,,,,1.0,
XYLB,1.0,1.0,1.0,,
XYLT1,,,,1.0,
XYLT2,1.0,,,,
YAP1,1.0,1.0,,,
YARS2,1.0,,,,
YBX1,,1.0,1.0,,
YBX3,1.0,1.0,,,
YDJC,,1.0,1.0,,
YEATS4,,,,,1.0
YES1,1.0,,,,
YIF1B,1.0,,,,
YIPF5,1.0,,,,
YJEFN3,1.0,,,,
YLPM1,,,1.0,,
YME1L1,1.0,,,,
YOD1,,,,,1.0
YPEL1,,,,,1.0
YPEL2,,,1.0,,
YPEL3,,,,1.0,
YPEL4,,,,,1.0
YRDC,,,,1.0,
YTHDC2,1.0,,,,
YWHAE,,1.0,,,
ZBED4,,,,,1.0
ZBTB1,,,,,1.0
ZBTB11,,,1.0,,
ZBTB14,,,,,1.0
ZBTB16,,,,1.0,
ZBTB17,1.0,,,,
ZBTB18,,,1.0,,1.0
ZBTB2,1.0,1.0,,,
ZBTB20,,,,,1.0
ZBTB3,,,,,1.0
ZBTB32,1.0,,,,
ZBTB33,,,,,1.0
ZBTB39,,,,,1.0
ZBTB4,1.0,,,,
ZBTB42,,1.0,,,
ZBTB43,,,,1.0,
ZBTB44,,,,1.0,
ZBTB46,,,1.0,,
ZBTB47,1.0,,,,
ZBTB48,,1.0,,,
ZBTB6,,,,,1.0
ZBTB7A,1.0,,,1.0,
ZBTB7B,,,,1.0,
ZBTB7C,,,,1.0,
ZBTB8A,,,,,1.0
ZC2HC1A,,,,,1.0
ZC3H11A,,1.0,,,
ZC3H12A,1.0,1.0,,,
ZC3H12C,,,,,1.0
ZC3H14,,,1.0,,
ZC3H6,,,,,1.0
ZC3HAV1,1.0,,,,
ZC3HAV1L,1.0,,,,
ZC3HC1,1.0,,,,
ZC4H2,1.0,,,,
ZCCHC10,1.0,,,,
ZCCHC17,,,,,1.0
ZCCHC18,,,,,1.0
ZCCHC24,1.0,,,,
ZCCHC3,,,,,1.0
ZCCHC4,,1.0,,,
ZCCHC9,1.0,,,,
ZCRB1,1.0,,,,
ZCWPW2,1.0,1.0,,1.0,
ZDBF2,,,,,1.0
ZDHHC12,,,,1.0,
ZDHHC13,,,,1.0,1.0
ZDHHC16,1.0,,,,
ZDHHC18,,,,,1.0
ZDHHC22,,,1.0,,
ZDHHC3,1.0,,,,
ZDHHC5,,1.0,,1.0,
ZDHHC7,1.0,,,,
ZDHHC8,1.0,,1.0,,
ZDHHC9,,,,1.0,
ZEB1,,,1.0,,
ZEB2,,,1.0,,
ZER1,,,,1.0,
ZFAND6,,1.0,,,
ZFAT,,,,,1.0
ZFC3H1,1.0,,,,
ZFHX3,,1.0,,,1.0
ZFP1,,,,,1.0
ZFP3,,,,,1.0
ZFP30,,,,,1.0
ZFP36,1.0,,,,
ZFP36L1,1.0,,,,
ZFP36L2,,1.0,,,
ZFP37,,,,,1.0
ZFP64,1.0,,1.0,,
ZFP69,,,,1.0,
ZFP91,,,,1.0,
ZFPM2,,,1.0,,
ZFR,,1.0,1.0,,
ZFX,,,,,1.0
ZFYVE16,1.0,,,,
ZFYVE19,,,,1.0,
ZFYVE26,1.0,,,,
ZFYVE9,,,1.0,,
ZGPAT,1.0,,,,
ZHX2,,,1.0,,
ZIC5,,,,,1.0
ZKSCAN2,,,,,1.0
ZMAT4,,,,,1.0
ZMAT5,,,1.0,,
ZMIZ1,,1.0,1.0,,
ZMPSTE24,,,,1.0,
ZMYM2,,1.0,,,
ZMYND11,1.0,,,,
ZMYND8,,,,1.0,
ZNF10,,,,,1.0
ZNF100,,,,,1.0
ZNF106,,1.0,,,
ZNF107,,,,,1.0
ZNF114,,,1.0,,
ZNF124,,,,,1.0
ZNF135,,,,,1.0
ZNF14,,,,,1.0
ZNF140,,,,,1.0
ZNF142,,,1.0,,
ZNF169,1.0,,,,
ZNF177,,,,,1.0
ZNF18,,,1.0,,
ZNF184,,,,,1.0
ZNF185,1.0,,,,
ZNF189,,,,,1.0
ZNF2,,1.0,,,
ZNF211,,,,,1.0
ZNF217,1.0,,,,
ZNF219,,,1.0,,
ZNF239,,1.0,,,
ZNF24,,,,,1.0
ZNF253,,,,,1.0
ZNF254,,,,,1.0
ZNF264,,,,,1.0
ZNF266,,,,,1.0
ZNF267,1.0,,,,
ZNF268,,,,,1.0
ZNF273,,,,,1.0
ZNF275,,,,,1.0
ZNF276,,,1.0,,
ZNF28,,1.0,,,
ZNF280C,,,1.0,,
ZNF280D,,,1.0,,
ZNF286A,,,1.0,,
ZNF296,,1.0,,,
ZNF3,,,,1.0,
ZNF304,,,,,1.0
ZNF326,,,1.0,,
ZNF330,,1.0,,,
ZNF333,,,1.0,,
ZNF335,1.0,1.0,,,
ZNF337,,,1.0,,
ZNF341,1.0,,,,
ZNF343,,,1.0,,
ZNF354A,1.0,,,,
ZNF354B,1.0,,,,
ZNF362,,,,,1.0
ZNF365,1.0,,,,
ZNF367,,,,1.0,1.0
ZNF385C,,,1.0,,
ZNF385D,,1.0,1.0,,
ZNF391,1.0,1.0,,,
ZNF394,,1.0,,,
ZNF396,,,,1.0,
ZNF416,,,,,1.0
ZNF417,,,,,1.0
ZNF420,,,,,1.0
ZNF423,,,1.0,,
ZNF426,,,,,1.0
ZNF43,,,,,1.0
ZNF438,1.0,,,,
ZNF439,,,,,1.0
ZNF443,,,,,1.0
ZNF449,,,,1.0,
ZNF460,,,,,1.0
ZNF461,,,,,1.0
ZNF462,,,1.0,,1.0
ZNF469,1.0,,-1.0,,
ZNF473,,,,,1.0
ZNF48,,,,,1.0
ZNF484,,,,,1.0
ZNF485,,1.0,,,
ZNF487,,,,1.0,
ZNF488,,,,1.0,
ZNF491,,,,,1.0
ZNF493,,,,,1.0
ZNF497,,,,,1.0
ZNF507,,1.0,,,
ZNF510,,,,,1.0
ZNF511,,,,1.0,
ZNF512B,,1.0,,,
ZNF527,,,,,1.0
ZNF528,,,,,1.0
ZNF530,,,,,1.0
ZNF532,,,,,1.0
ZNF536,,,,,1.0
ZNF543,,,,,1.0
ZNF546,,,1.0,,
ZNF547,,,,,1.0
ZNF548,,,,,1.0
ZNF551,,,,,1.0
ZNF554,,,,,1.0
ZNF557,,,,,1.0
ZNF559,,,,,1.0
ZNF563,1.0,1.0,,,
ZNF568,,,,,1.0
ZNF574,,,1.0,,
ZNF575,1.0,,,,
ZNF577,,1.0,,,
ZNF579,1.0,,,,
ZNF580,,,1.0,,
ZNF581,,,1.0,,
ZNF582,,,,,1.0
ZNF583,,,,,1.0
ZNF586,,,,,1.0
ZNF593,1.0,,1.0,,
ZNF598,,,1.0,,
ZNF606,,,,,1.0
ZNF609,,,1.0,,
ZNF616,,,,,1.0
ZNF620,,,,,1.0
ZNF621,1.0,,,,
ZNF622,,,1.0,,
ZNF628,1.0,,,,
ZNF629,,,,,1.0
ZNF638,,1.0,,,
ZNF646,,,,,1.0
ZNF649,,1.0,,,
ZNF652,,1.0,,,
ZNF66,,,,,1.0
ZNF660,,,,,1.0
ZNF664,,,,,1.0
ZNF669,,,,,1.0
ZNF672,,,,1.0,1.0
ZNF675,,,,,1.0
ZNF678,,,,,1.0
ZNF681,,,,,1.0
ZNF682,,,,,1.0
ZNF684,,,,1.0,
ZNF688,,,,,1.0
ZNF69,,1.0,,,
ZNF695,,1.0,1.0,,
ZNF697,,1.0,,,
ZNF704,,,,,1.0
ZNF706,,,,1.0,
ZNF709,,,,,1.0
ZNF71,,,,,1.0
ZNF710,,1.0,,,
ZNF711,,,,,1.0
ZNF714,,,,,1.0
ZNF730,,,,,1.0
ZNF736,,,,,1.0
ZNF737,,,,,1.0
ZNF738,,,,,1.0
ZNF74,,,1.0,,
ZNF747,,,,,1.0
ZNF764,,,,,1.0
ZNF77,,,,,1.0
ZNF770,,,,,1.0
ZNF771,1.0,,,,
ZNF774,,,1.0,,
ZNF776,,,,,1.0
ZNF782,,,,,1.0
ZNF789,1.0,,,,
ZNF79,,,,,1.0
ZNF792,,,,1.0,
ZNF804A,,,1.0,,
ZNF808,,,,,1.0
ZNF813,,1.0,,,
ZNF816,,1.0,,,
ZNF821,,,,,1.0
ZNF836,,,,,1.0
ZNF839,1.0,,,,
ZNF84,,,,,1.0
ZNF843,1.0,,,,
ZNF85,,,,,1.0
ZNF91,,,,,1.0
ZNF92,,,,,1.0
ZNFX1,1.0,,,,
ZNHIT6,1.0,1.0,,,
ZNRD1,,1.0,1.0,,
ZNRF2,,,,,1.0
ZNRF3,,,1.0,,
ZP1,,,,1.0,
ZRANB3,,,1.0,,
ZRSR2,,1.0,,,
ZSCAN12,,,,,1.0
ZSCAN16,,,,,1.0
ZSCAN18,,,,,1.0
ZSCAN2,,,1.0,,
ZSCAN20,,,,1.0,
ZSCAN31,,,,1.0,
ZSCAN5A,,,,,1.0
ZSWIM1,,1.0,1.0,,
ZSWIM3,,,,,1.0
ZSWIM4,,,,,1.0
ZSWIM5,,,,1.0,
ZSWIM8,1.0,,,,
ZW10,,1.0,,,
ZWILCH,1.0,,,,
ZYG11A,1.0,,,,
ZYG11B,,,,,1.0
ZYX,1.0,,,,
ZZZ3,,,,1.0,
